crate_name,version
arrow-sunny,0.3.1
assemblylift-core-event-guest,0.1.1
dahl-partition,0.5.3
gstools-core,0.2.2
doors,0.1.1
curses-sys,6.0.0-2
bumblebee,0.1.1
compu-brotli-sys,1.0.9+1
foo-cargo-filename-test,0.3.0
alcro,0.5.4
clockwork-webhook-program,1.4.0
esp_idf_dev_sys,0.1.4
faf-http-date,0.1.0
cargo-minicov,0.1.2
assemblylift-iomod-crypto-guest,0.1.2
distill-loader,0.0.3
error_show,0.1.2
daphne_worker,0.2.0
cwa,0.1.0
fomu-rt,0.0.6
aaudio-sys,0.1.0
detexify-c,0.4.0
cardinal-use-invalidator,3.0.0
btrfsutil,0.1.0
agorartc-sys,3.1.4
assert_panic_free,1.0.2
gmt_mount-ctrl_sampling1000-damping002,1.0.1
concrete-fftw-sys,0.1.4
getr,0.1.1
cborian,0.9.2
cuda-sys,0.2.0
acrylic-web,0.2.2
dedbg,0.1.1
clockwork-health,1.0.3
glium_text_nxt,0.15.0
anansi-aux,0.12.0
fastcmp,1.0.1
graphannis-capi,2.4.2
guillotiere_ffi,0.6.0
enigo,0.0.14
community-managed-token,0.2.0
clickhouse-driver-cth,0.1.0
digilent-waveforms,0.0.16
ckb-librocksdb-sys,7.7.3
geos-sys,2.0.4
azul-glutin,0.26.0
hyperjson,0.2.4
babble,0.2.0
encoding_c,0.9.8
embree-rs,0.3.6
firebase-wasm,0.8.1
ep-capstone,0.1.0
debcargo-cdylib,0.1.0
if-addrs-sys,0.3.2
ag-grid-rs,0.2.2
efi,0.2.1
chrono-wasi07,0.4.10
dlc,0.3.0
getpass,0.0.2
dlog_core,1.1.8
cortex-m-rt,0.7.2
cfn-guard-ffi,2.1.2
gfx_glow,0.11.6
dvcompute_network,1.3.3
fastnoise_simd_bindings,0.1.1
hellorust20xx,0.1.0
fastly-kv-preview,0.8.9
flakebi-ring,0.16.15
brioche-ducc,0.1.2-brioche
grass-audio-rs,0.1.0
febug,0.1.2
breakpad-sys,0.1.1
fuzzy_dbscan,0.3.0
casper-contract,1.4.4
bootloader-x86_64-bios-boot-sector,0.11.0
dvcompute_mpi,2.0.0
basic_dsp_interop,0.10.0
bzip2-sys,0.1.11+1.0.8
glitz,0.4.0
hypermachines_sys,0.1.0
cw-umee-types,0.1.6
hooky,0.2.0
detour2,0.9.0
gamercade_rs,0.1.2
ep-miniaudio-sys,2.4.0
fucker,0.5.1
bls_eth_rust,0.0.2
croaring-sys,0.7.0
bayes,0.0.1
gvr-sys,0.7.2
dmoj,0.1.5
gmod-lzma,1.0.1
cardinal-receipt-manager,1.16.3
erl_nif_sys,0.5.0
arrayfire,3.8.0
cpucycles-sys,0.1.2
gpsd,0.1.2
hermit-sys,0.4.0
clockwork-network,1.0.6
gaol,0.2.1
errno-sys,0.1.0
glean-ffi,44.2.0
axfive-imgui,0.2.1
iconv-sys,0.0.4
ia-sandbox,0.2.0
cwiid,0.1.15
classgroup,0.1.0
fuchsia-zircon-sys,0.3.3
cntr-fuse-sys,0.4.1
dummy-rustwlc,0.7.1
cld2-sys,1.0.2
async-signals,0.4.0
fil-rustacuda,0.1.3
aws-ne-sys,0.4.0
ensc-testsuite,0.1.6
chatora-errno,1.0.2
ergo-lib-wasm,0.22.0
collectd-plugin,0.14.0
bl602-sdk,0.0.6
